,GTD ID,DATE,REGION,COUNTRY,CITY,Latitude,Longitude,PERPETRATOR GROUP,ATTACK TYPE,WEAPON TYPE,TARGET TYPE,FATALITIES,INJURED
3551,198302060003,2/6/83,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Palestinians,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,Unknown,Unknown
3552,198302000002,1983-02-00,Middle East & North Africa,Israel,Israel,31.78004,35.21874,Palestinians,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
3553,198301300003,1/30/83,Middle East & North Africa,Lebanon,Beirut,33.89607,35.50678,Palestinians,Bombing/Explosion,Explosives/Bombs/Dynamite,Military,1,5
3554,198301300001,1/30/83,Middle East & North Africa,Israel,Tel Aviv,32.08557,34.78954,Jewish Terror,Bombing/Explosion,Explosives/Bombs/Dynamite,Government (Diplomatic),0,0
3555,198301240001,1/24/83,Middle East & North Africa,Lebanon,Halde,47.69293,10.35457,Palestinians,Bombing/Explosion,Explosives/Bombs/Dynamite,Military,0,1
3556,198301160009,1/16/83,Middle East & North Africa,Lebanon,Tyre,42.99329,-76.80567,Armed Struggle Organization,Armed Assault,Firearms,Military,1,1
3557,198301110003,1/11/83,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,1
3558,198301080003,1/8/83,Middle East & North Africa,Israel,Tel-Aviv,32.08557,34.78954,Unknown,Bombing/Explosion,"Explosives/Bombs/Dynamite,Explosives/Bombs/Dynamite",Transportation,0,12
3559,198301040002,1/4/83,Middle East & North Africa,Lebanon,Beirut,33.89607,35.50678,Unknown,Hostage Taking (Kidnapping),Unknown,Private Citizens & Property,1,0
3560,198301040001,1/4/83,Middle East & North Africa,Israel,Ein Karem,31.7639,35.16113,Jewish Terror,Bombing/Explosion,"Explosives/Bombs/Dynamite,Explosives/Bombs/Dynamite",Religious Figures/Institutions,0,0
3561,198301020005,1/2/83,Middle East & North Africa,Lebanon,Sidon,33.56253,35.36757,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Military,Unknown,Unknown
3562,198301020004,1/2/83,Middle East & North Africa,Lebanon,Sidon,33.56253,35.36757,Palestinians,Armed Assault,Firearms,Military,Unknown,Unknown
3563,198301010025,1/1/83,Middle East & North Africa,Lebanon,Beirut,33.89607,35.50678,Palestinians,Armed Assault,Firearms,Military,0,2
3564,198212230001,12/23/82,Australasia & Oceania,Australia,Sydney,-33.8696,151.20691,Palestine Liberation Organization (PLO),Bombing/Explosion,Explosives/Bombs/Dynamite,Government (Diplomatic),0,3
3565,198212140003,12/14/82,Middle East & North Africa,Israel,Herzliya Pituah,,,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Transportation,0,0
3566,198212060001,12/6/82,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Business,0,0
3567,198211270001,11/27/82,South America,Ecuador,Quito,-0.20562,-78.5088,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Government (Diplomatic),1,1
3568,198211110015,11/11/82,Middle East & North Africa,Lebanon,Tyre district,42.99329,-76.80567,"Armed Struggle Organization (suspected),Lebanese Resistance Group (suspected),Palestine Liberation Organization (PLO) (suspected)",Bombing/Explosion,Explosives/Bombs/Dynamite,Military,90,Unknown
3569,198211080003,11/8/82,Middle East & North Africa,Israel,Herzliya Pituah,,,Abu Nidal Organization (ANO),Bombing/Explosion,Unknown,Military,Unknown,Unknown
3570,198211080002,11/8/82,Middle East & North Africa,Israel,Herzliya Pituah,,,Unknown,Bombing/Explosion,Unknown,Religious Figures/Institutions,0,3
3571,198211070003,11/7/82,Middle East & North Africa,Israel,Asira al-Shamaliya,,,Al-Fatah,Assassination,Unknown,Private Citizens & Property,1,0
3572,198211070002,11/7/82,Middle East & North Africa,West Bank and Gaza Strip,Gaza,54.7785,26.04165,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Military,1,4
3573,198211030001,11/3/82,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Business,0,0
3574,198211010001,11/1/82,Middle East & North Africa,Israel,Kefar Sava,32.18219,34.91713,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Police,0,0
3575,198210280003,10/28/82,Middle East & North Africa,Lebanon,Tyre,42.99329,-76.80567,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Transportation,0,0
3576,198210280002,10/28/82,Middle East & North Africa,Lebanon,Sidon,33.56253,35.36757,Unknown,Assassination,Firearms,Military,0,1
3577,198210240001,10/24/82,Middle East & North Africa,Israel,Tel Aviv,32.08557,34.78954,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Transportation,0,0
3578,198210180002,10/18/82,South America,Bolivia,Cochabamba,-17.39006,-66.16046,Unknown,Facility/Infrastructure Attack,Incendiary,Private Citizens & Property,0,0
3579,198209230009,9/23/82,South America,Colombia,Bogota,4.61496,-74.06941,M-19 (Movement of April 19),Bombing/Explosion,"Explosives/Bombs/Dynamite,Explosives/Bombs/Dynamite,Explosives/Bombs/Dynamite,Explosives/Bombs/Dynamite",Government (Diplomatic),0,2
3580,198209170003,9/17/82,Western Europe,France,Paris,48.85718,2.34141,Lebanese Armed Revolutionary Faction (LARF),Assassination,Explosives/Bombs/Dynamite,Government (Diplomatic),0,5
3581,198209120002,9/12/82,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
3582,198208230002,8/23/82,Middle East & North Africa,Lebanon,Beirut,33.89607,35.50678,Palestinians,Bombing/Explosion,Explosives/Bombs/Dynamite,Government (General),0,0
3583,198208110004,8/11/82,Central America & Caribbean,Guatemala,Guatemala City,14.63325,-90.46713,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Government (Diplomatic),0,1
3584,198208100001,8/10/82,Western Europe,France,Paris,48.85718,2.34141,Action Directe,Bombing/Explosion,Explosives/Bombs/Dynamite,Business,0,1
3585,198208050011,8/5/82,Middle East & North Africa,Israel,Sager,36.19246,-94.52971,Palestinians,Bombing/Explosion,Explosives/Bombs/Dynamite,Military,0,1
3586,198208050006,8/5/82,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Palestinians,Armed Assault,Incendiary,Military,0,0
3587,198208040003,8/4/82,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Palestinians,Bombing/Explosion,Explosives/Bombs/Dynamite,Government (General),0,0
3588,198208010008,8/1/82,Western Europe,France,Paris,48.85718,2.34141,Action Directe,Armed Assault,Firearms,Government (Diplomatic),0,0
3589,198207300004,7/30/82,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Religious Figures/Institutions,0,0
3590,198207200007,7/20/82,Western Europe,France,Paris,48.85718,2.34141,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Business,0,0
3591,198207200006,7/20/82,Western Europe,France,Paris,48.85718,2.34141,Pro-Palestinian Group,Bombing/Explosion,Explosives/Bombs/Dynamite,Business,0,0
3592,198207180002,7/18/82,Western Europe,Italy,Padua,45.40944,11.87172,Communist Front for Counterpower,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
3593,198206180003,6/18/82,Middle East & North Africa,Syria,Majdal al-Shams,,,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Religious Figures/Institutions,0,0
3594,198206080002,6/8/82,Western Europe,Switzerland,Zurich,47.37708,8.53956,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Government (Diplomatic),0,0
3595,198206030011,6/3/82,Western Europe,United Kingdom,London,51.50643,-0.12721,Abu Nidal Organization (ANO),Assassination,Firearms,Government (Diplomatic),0,1
3596,198206030007,6/3/82,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Palestinians,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
3597,198205290001,5/29/82,Middle East & North Africa,Israel,Al Bira,31.90477,35.21194,Palestinians,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,Unknown,Unknown
3598,198205270001,5/27/82,Middle East & North Africa,Israel,Beersheba,18.17488,-77.90848,Palestinians,Bombing/Explosion,Explosives/Bombs/Dynamite,Military,0,0
3599,198205240002,5/24/82,Middle East & North Africa,Israel,Beit Shemesh,31.73693,34.98632,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
3600,198205240001,5/24/82,Middle East & North Africa,Israel,Dayr al Balah,31.41824,34.35186,Palestinians,Armed Assault,Incendiary,Military,Unknown,Unknown
3601,198205200002,5/20/82,Middle East & North Africa,Israel,El-Azasia,31.39079,31.64012,Palestinians,Facility/Infrastructure Attack,Incendiary,Private Citizens & Property,Unknown,Unknown
3602,198205190001,5/19/82,Middle East & North Africa,West Bank and Gaza Strip,Jericho,31.85621,35.46173,Palestinians,Armed Assault,Incendiary,Military,Unknown,Unknown
3603,198205170005,5/17/82,Middle East & North Africa,West Bank and Gaza Strip,Ayzariyah,,,Palestinians,Armed Assault,Incendiary,Military,0,0
3604,198205170001,5/17/82,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Transportation,0,0
3605,198205150001,5/15/82,Middle East & North Africa,Israel,Ashdod,31.80793,34.65733,Palestinians,Bombing/Explosion,Explosives/Bombs/Dynamite,Military,Unknown,Unknown
3606,198205140001,5/14/82,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Palestinians,Bombing/Explosion,Explosives/Bombs/Dynamite,Telecommunication,0,0
3607,198205120002,5/12/82,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Palestinians,Bombing/Explosion,Explosives/Bombs/Dynamite,Transportation,Unknown,Unknown
3608,198205110003,5/11/82,Middle East & North Africa,Israel,Hosea,-27.2038,31.55599,Palestinians,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,1
3609,198205110002,5/11/82,Middle East & North Africa,Israel,Ashkelon,31.66667,34.56971,Palestinians,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
3610,198205090003,5/9/82,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Transportation,0,2
3611,198205090002,5/9/82,Middle East & North Africa,Israel,Dimona,31.06674,35.02684,Palestinians,Bombing/Explosion,Explosives/Bombs/Dynamite,Educational Institution,Unknown,Unknown
3612,198205070004,5/7/82,Middle East & North Africa,Syria,Israel,31.78004,35.21874,Palestinians,Bombing/Explosion,Explosives/Bombs/Dynamite,Military,Unknown,Unknown
3613,198205050007,5/5/82,Middle East & North Africa,West Bank and Gaza Strip,Gaza,54.7785,26.04165,Palestinians,Armed Assault,Incendiary,Military,Unknown,Unknown
3614,198205040009,5/4/82,Middle East & North Africa,Israel,Bayt Sahur,31.70087,35.22418,Palestinians,Armed Assault,Firearms,Government (General),Unknown,Unknown
3615,198205030004,5/3/82,Middle East & North Africa,Israel,Dayr al Balah,31.41824,34.35186,Palestinians,Armed Assault,Incendiary,Military,Unknown,Unknown
3616,198205030003,5/3/82,Middle East & North Africa,Israel,Jabaliya,30.50196,77.81834,Palestinians,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,1,1
3617,198205010002,5/1/82,Middle East & North Africa,Israel,El-Hades,41.48603,2.30508,Palestinians,Armed Assault,Incendiary,Transportation,Unknown,Unknown
3618,198205000008,1982-05-00,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Armed Assault,Incendiary,Military,0,0
3619,198205000007,1982-05-00,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Armed Assault,Incendiary,Military,0,0
3620,198204300003,4/30/82,Middle East & North Africa,Lebanon,Dibil,14.4057,-7.87337,Palestinians,Bombing/Explosion,Explosives/Bombs/Dynamite,Military,1,1
3621,198204300002,4/30/82,Middle East & North Africa,Israel,Nur a Shams,53.33557,-8.0008,Palestinians,Armed Assault,Incendiary,Military,0,0
3622,198204290005,4/29/82,Middle East & North Africa,Israel,Beersheba,18.17488,-77.90848,Palestinians,Bombing/Explosion,Explosives/Bombs/Dynamite,Educational Institution,0,0
3623,198204280001,4/28/82,Middle East & North Africa,West Bank and Gaza Strip,Jabaliya,30.50196,77.81834,Palestinians,Armed Assault,Incendiary,Military,0,0
3624,198204260001,4/26/82,Middle East & North Africa,Israel,Bethlehem,31.70425,35.2063,Palestinians,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,Unknown,Unknown
3625,198204240004,4/24/82,Middle East & North Africa,West Bank and Gaza Strip,Jenin,34.62475,36.15367,Palestinians,Armed Assault,Incendiary,Military,0,0
3626,198204180005,4/18/82,Middle East & North Africa,West Bank and Gaza Strip,Netzarim,,,Palestinians,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
3627,198204150003,4/15/82,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Palestinians,Armed Assault,Incendiary,Military,Unknown,Unknown
3628,198204150002,4/15/82,Middle East & North Africa,Israel,Ashdod,31.80793,34.65733,Palestinians,Bombing/Explosion,Explosives/Bombs/Dynamite,Transportation,0,1
3629,198204140005,4/14/82,Middle East & North Africa,Israel,Bayt Sahur,31.70087,35.22418,Palestinians,Facility/Infrastructure Attack,Incendiary,Police,Unknown,Unknown
3630,198204130006,4/13/82,Middle East & North Africa,Israel,Beka'ot,32.24297,35.45424,Palestinians,Armed Assault,Firearms,Military,Unknown,Unknown
3631,198204130005,4/13/82,Middle East & North Africa,Israel,Moshav Argaman,,,Democratic Front for the Liberation of Palestine (DFLP),Bombing/Explosion,Explosives/Bombs/Dynamite,Military,0,0
3632,198204130002,4/13/82,Middle East & North Africa,Israel,Al Bira,31.90477,35.21194,Palestinians,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,Unknown,Unknown
3633,198204130001,4/13/82,Middle East & North Africa,Israel,Argaman,32.17291,35.52162,Democratic Front for the Liberation of Palestine (DFLP),Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,Unknown,Unknown
3634,198204120006,4/12/82,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Armed Assault,Incendiary,Police,0,0
3635,198204090004,4/9/82,Middle East & North Africa,Israel,Madabsa,25.60231,87.28871,Palestinians,Armed Assault,Incendiary,Police,0,0
3636,198204080003,4/8/82,Middle East & North Africa,Israel,Kabatiya,23.77965,72.71111,Unknown,Assassination,Melee,Private Citizens & Property,1,0
3637,198204080001,4/8/82,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Rabbi Rahane Group,Bombing/Explosion,Explosives/Bombs/Dynamite,Religious Figures/Institutions,Unknown,Unknown
3638,198204070007,4/7/82,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Village League,Armed Assault,Firearms,Business,0,5
3639,198204050001,4/5/82,Middle East & North Africa,Israel,Hedera,-27.68447,153.0432,Palestinians,Bombing/Explosion,Explosives/Bombs/Dynamite,Transportation,0,0
3640,198204030001,4/3/82,Western Europe,France,Paris,48.85718,2.34141,Lebanese Armed Revolutionary Faction (LARF),Assassination,Firearms,Government (Diplomatic),1,0
3641,198203310019,3/31/82,Middle East & North Africa,Israel,Tarkumiya,31.57931,35.01438,Unknown,Assassination,Explosives/Bombs/Dynamite,Government (General),0,1
3642,198203310017,3/31/82,Western Europe,France,Paris,48.85718,2.34141,Palestine Liberation Organization (PLO),Armed Assault,"Firearms,Firearms",Government (Diplomatic),0,0
3643,198203310009,3/31/82,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Democratic Front for the Liberation of Palestine (DFLP),Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,Unknown,Unknown
3644,198203310008,3/31/82,Middle East & North Africa,Israel,Bayt Jala,,,Palestinians,Armed Assault,Incendiary,Transportation,Unknown,Unknown
3645,198203310007,3/31/82,Middle East & North Africa,Israel,Beit Safafa,31.74547,35.21203,Palestinians,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
3646,198203300001,3/30/82,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Palestinians,Bombing/Explosion,Explosives/Bombs/Dynamite,Transportation,0,0
3647,198203290005,3/29/82,Middle East & North Africa,Israel,Petah Tiqwa,32.09463,34.88576,Palestinians,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
3648,198203130001,3/13/82,Middle East & North Africa,Israel,Ramla,31.92684,34.87119,Palestinians,Bombing/Explosion,Explosives/Bombs/Dynamite,Transportation,0,0
3649,198203120008,3/12/82,Middle East & North Africa,Israel,Nes Ziyyona,,,Popular Front for the Liberation of Palestine (PFLP),Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,Unknown,Unknown
3650,198203110003,3/11/82,Middle East & North Africa,Israel,Holon,32.01122,34.78248,Palestinians,Bombing/Explosion,Explosives/Bombs/Dynamite,Educational Institution,Unknown,Unknown
3651,198203080002,3/8/82,Middle East & North Africa,Israel,Kefar Sava,32.18219,34.91713,Democratic Front for the Liberation of Palestine (DFLP),Bombing/Explosion,Explosives/Bombs/Dynamite,Transportation,Unknown,Unknown
3652,198203070008,3/7/82,Middle East & North Africa,Israel,Izmut,40.76695,29.93456,Unknown,Armed Assault,Firearms,Private Citizens & Property,0,0
3653,198203070004,3/7/82,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Palestinians,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
3654,198203060001,3/6/82,Middle East & North Africa,Israel,Nir Tzvi,31.95286,34.86317,Popular Front for the Liberation of Palestine (PFLP),Facility/Infrastructure Attack,Incendiary,Private Citizens & Property,0,0
3655,198202280001,2/28/82,Middle East & North Africa,Israel,Holon,32.01122,34.78248,Palestinians,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
3656,198202260003,2/26/82,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Palestinians,Bombing/Explosion,Explosives/Bombs/Dynamite,Police,Unknown,Unknown
3657,198202230006,2/23/82,Middle East & North Africa,Israel,Beersheba,18.17488,-77.90848,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Transportation,0,0
3658,198202220004,2/22/82,Middle East & North Africa,Israel,Petah Tiqwa,32.09463,34.88576,Palestinians,Bombing/Explosion,Explosives/Bombs/Dynamite,Business,Unknown,Unknown
3659,198202220003,2/22/82,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Transportation,0,0
3660,198201240001,1/24/82,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Business,0,0
3661,198201200001,1/20/82,Middle East & North Africa,Israel,Petah Tiqwa,32.09463,34.88576,Palestinians,Bombing/Explosion,Explosives/Bombs/Dynamite,Transportation,0,0
3662,198201170006,1/17/82,Middle East & North Africa,Israel,Tel Aviv,32.08557,34.78954,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Airports and Aircraft,Unknown,Unknown
